,fips,mean_14,mean_7
1950,37121.0,-0.3554679802955672,-0.6135960591133013
1951,37123.0,0.11631537861046026,0.22416861826697865
1952,37125.0,-0.37483766233766364,0.0656771799628931
1953,37127.0,0.10318012422360194,-0.024757763975155656
1954,37129.0,-0.04313924050632941,-0.013772151898734384
1955,37131.0,-0.10816230717639198,-0.019865861837692695
1956,37133.0,-0.23151629072681762,0.02100250626566393
1957,37135.0,-0.26837656352863815,-0.20715734035549735
1958,37137.0,-0.21214285714285783,0.0449206349206354
1959,37139.0,0.1010694333599352,-0.03795690343176499
1960,37141.0,0.07174107142857032,0.26044642857142747
1961,37143.0,-0.09307359307359393,-0.19627705627705702
1962,37145.0,-0.05857142857142917,-0.41019607843137296
1963,37147.0,-0.0061631985036249065,-0.019125555295769064
1964,37149.0,0.12145658263305306,0.346330532212885
1965,37151.0,0.1936040308239473,0.3772258446947237
1966,37153.0,0.19130647130647077,0.2903785103785098
1967,37155.0,0.43602268699042845,0.6960297766749373
1968,37157.0,-0.1090663667041629,0.06875140607423977
1969,37159.0,0.011078686019861634,-0.057207028265852604
1970,37161.0,0.1424159348896973,0.09081173698864765
1971,37163.0,0.15385620915032616,0.29755368814192246
1972,37165.0,0.1503262092238463,0.41921259842519604
1973,37167.0,-0.01830541871921244,0.09726108374384193
1974,37169.0,-0.22462337662337703,0.0830129870129863
1975,37171.0,-0.5675966386554631,-1.1715630252100848
1976,37173.0,0.3437362637362652,0.44483516483516583
1977,37175.0,-0.12195488721804544,-0.33473684210526333
1978,37177.0,-0.08843537414966114,-1.5178231292517015
1979,37179.0,0.06921326787211056,0.003237935576576871
1980,37181.0,0.20055555555555507,0.3318070818070814
1981,37183.0,-0.04990920971181028,-0.0625641378361657
1982,37185.0,0.05449350649350637,0.308779220779221
1983,37187.0,-0.28767414403778113,-0.0834002361275095
1984,37189.0,-0.006976744186046127,0.010764119601329244
1985,37191.0,0.22053936304622374,-0.5134021696510276
1986,37193.0,0.4044740973312401,0.7906750392464676
1987,37195.0,0.03538031124322333,-0.09045637349187052
1988,37197.0,-0.1426003210272872,0.3217335473515252
1989,37199.0,0.0,0.0
1990,38001.0,0.0,0.0
1991,38003.0,0.251857142857142,0.1145714285714275
1992,38005.0,0.0,0.0
1993,38007.0,0.0,0.0
1994,38009.0,0.0,0.0
1995,38011.0,-0.778285714285715,-0.004571428571428649
1996,38013.0,0.31276190476190413,0.6129523809523798
1997,38015.0,-0.018719467061436495,0.020621761658030424
1998,38017.0,0.25614048629872577,0.2902773336273908
1999,38019.0,0.0,0.0
2000,38021.0,0.0,0.0
2001,38023.0,0.0,0.0
2002,38025.0,0.0909243697478979,-0.6087394957983207
2003,38027.0,-0.11485714285714306,0.0
2004,38029.0,-0.3960000000000004,0.0
2005,38031.0,0.0,0.0
2006,38033.0,0.0,0.0
2007,38035.0,0.36588301462317135,0.006056242969627598
2008,38037.0,-0.0022857142857143245,0.0
2009,38039.0,0.0,0.0
2010,38041.0,0.0,0.0
2011,38043.0,0.0,0.0
2012,38045.0,0.0,0.0
2013,38047.0,0.0,0.0
2014,38049.0,0.0,0.0
2015,38051.0,0.0,0.0
2016,38053.0,-0.17187500000000103,-0.21651785714285787
2017,38055.0,-0.02840336134453913,-0.5277310924369762
2018,38057.0,-1.9984014443252823e-16,-1.998401444325282e-16
2019,38059.0,-0.05152380952380965,-0.02385714285714314
2020,38061.0,-0.10553469387755131,-0.1577142857142856
2021,38063.0,0.39599999999999874,-0.38857142857143073
2022,38065.0,0.0,0.0
2023,38067.0,0.39584415584415567,0.7896103896103891
2024,38069.0,0.0,0.0
2025,38071.0,0.08268907563025275,0.16537815126050526
2026,38073.0,0.5902857142857141,1.1805714285714282
2027,38075.0,0.03428571428571427,0.06857142857142853
2028,38077.0,-0.00424489795918505,-0.1755102040816338
2029,38079.0,-0.7457142857142868,-0.46285714285714313
2030,38081.0,-0.9154285714285726,-0.22971428571428612
2031,38083.0,0.0,0.0
2032,38085.0,-0.11428571428571453,-0.4228571428571432
2033,38087.0,-0.49447619047619135,-0.0015238095238092955
2034,38089.0,-0.11120699708454863,-0.13434402332361586
2035,38091.0,0.0,0.0
2036,38093.0,0.20739495798319282,0.446386554621848
2037,38095.0,0.0,0.0
2038,38097.0,0.0,0.0
2039,38099.0,0.13183673469387758,0.5970612244897966
2040,38101.0,-0.1896199213630409,0.040314547837482936
2041,38103.0,0.8468571428571428,1.5765714285714283
2042,38105.0,-0.17240000000000072,-0.10137142857142943
2043,39001.0,-0.1294409937888206,0.36372670807453417
2044,39003.0,0.10997553816046879,-0.22297455968688928
2045,39005.0,-0.2157983193277313,0.031428571428571465
2046,39007.0,0.2421710674791233,0.10213495824870081
2047,39009.0,0.018823529411765853,0.01848739495798507
2048,39011.0,0.026836108676598882,-0.07880806310254206
2049,39013.0,0.05413039035356546,0.20654812998160546
2050,39015.0,-0.005558441558442396,-0.28571428571428636
2051,39017.0,0.03340425531914843,0.05719959473150926
2052,39019.0,-0.03179632248939256,0.06342291371994266
2053,39021.0,0.23889795918367304,0.4404897959183667
2054,39023.0,0.04295031055900563,0.16364389233954407
2055,39025.0,-0.13312723722746592,-0.5038594207614719
2056,39027.0,-0.21897683397683512,-0.5284555984555994
2057,39029.0,-0.017037617554859864,-0.07386027765338236
2058,39031.0,-0.34490756302521036,-0.07078991596638674
2059,39033.0,-0.0676855895196515,-0.6366812227074246
2060,39035.0,0.03383524935016163,0.036418254414877435
2061,39037.0,0.0318356577459476,0.1572257821334336
2062,39039.0,0.055971428571428,0.19885714285714218
2063,39041.0,-0.01599640610961427,-0.07943935309973152
2064,39043.0,0.2359420289855066,-0.12120082815735103
2065,39045.0,-0.14222126745435099,-0.012657357679914447
2066,39047.0,-0.36838827838827976,-0.4326007326007337
2067,39049.0,0.05782212303236019,-0.007291246230917652
2068,39051.0,0.10347490347490261,-0.38707850707850794
2069,39053.0,-0.27579365079365215,-0.09111111111111259
2070,39055.0,0.07916403492476225,-0.08817388073565045
2071,39057.0,-0.1697093382807678,-0.22023500309214658
2072,39059.0,-0.06635338345864757,-0.2226315789473698
2073,39061.0,0.06658466431260615,0.19653438720389071
2074,39063.0,-0.047849462365592337,-0.20497695852534673
2075,39065.0,0.05202764976958406,-0.2942396313364065
2076,39067.0,0.3057142857142846,-0.25578231292517145
2077,39069.0,0.01885714285714158,-0.37508571428571597
2078,39071.0,0.01296703296703261,0.24956043956043894
2079,39073.0,0.35793103448275804,0.6863711001642031
2080,39075.0,0.03806122448979516,0.4093877551020402
2081,39077.0,0.10492809204218546,0.2984467881112172
2082,39079.0,-0.4821768707483007,-0.8280272108843547
2083,39081.0,0.03160213618157482,0.20248331108144166
2084,39083.0,0.002081128747794897,0.10525573192239832
2085,39085.0,-0.07000514491510942,0.0410701423426511
2086,39087.0,-0.26188902007083864,-0.22177095631641094
2087,39089.0,-0.1764503631961263,-0.08424213075060548
2088,39091.0,0.10825745682888462,-0.043202511773941556
2089,39093.0,0.07428314837385261,-0.09052280454166481
2090,39095.0,0.0835068881222718,0.057636334559410266
2091,39097.0,0.2294090274546296,0.48781758957654653
2092,39099.0,0.0009530690889067171,-0.044793559042114676
2093,39101.0,0.2953977789448053,-0.5908908557595031
